2019-11-07T14:00:00Z,19,Preliminar,2019,11,7,11,RM,Cerrillos,Cerrillos,P
2019-11-07T15:00:00Z,13,Preliminar,2019,11,7,12,RM,Cerrillos,Cerrillos,P
2019-11-07T16:00:00Z,13,Preliminar,2019,11,7,13,RM,Cerrillos,Cerrillos,P
2019-11-07T17:00:00Z,12,Preliminar,2019,11,7,14,RM,Cerrillos,Cerrillos,P
2019-11-07T18:00:00Z,10,Preliminar,2019,11,7,15,RM,Cerrillos,Cerrillos,P
2019-11-07T19:00:00Z,9,Preliminar,2019,11,7,16,RM,Cerrillos,Cerrillos,P
2019-11-07T20:00:00Z,5,Preliminar,2019,11,7,17,RM,Cerrillos,Cerrillos,P
2019-11-07T21:00:00Z,9,Preliminar,2019,11,7,18,RM,Cerrillos,Cerrillos,P
2019-11-07T22:00:00Z,12,Preliminar,2019,11,7,19,RM,Cerrillos,Cerrillos,P
2019-11-07T23:00:00Z,7,Preliminar,2019,11,7,20,RM,Cerrillos,Cerrillos,P
2019-11-08T00:00:00Z,5,Preliminar,2019,11,7,21,RM,Cerrillos,Cerrillos,P
2019-11-08T01:00:00Z,10,Preliminar,2019,11,7,22,RM,Cerrillos,Cerrillos,P
2019-11-08T02:00:00Z,12,Preliminar,2019,11,7,23,RM,Cerrillos,Cerrillos,P
2019-11-08T03:00:00Z,9,Preliminar,2019,11,8,0,RM,Cerrillos,Cerrillos,P
2019-11-08T04:00:00Z,15,Preliminar,2019,11,8,1,RM,Cerrillos,Cerrillos,P
2019-11-08T05:00:00Z,17,Preliminar,2019,11,8,2,RM,Cerrillos,Cerrillos,P
2019-11-08T06:00:00Z,12,Preliminar,2019,11,8,3,RM,Cerrillos,Cerrillos,P
2019-11-08T07:00:00Z,19,Preliminar,2019,11,8,4,RM,Cerrillos,Cerrillos,P
2019-11-08T08:00:00Z,24,Preliminar,2019,11,8,5,RM,Cerrillos,Cerrillos,P
2019-11-08T09:00:00Z,41,Preliminar,2019,11,8,6,RM,Cerrillos,Cerrillos,P
2019-11-08T10:00:00Z,34,Preliminar,2019,11,8,7,RM,Cerrillos,Cerrillos,P
2019-11-08T11:00:00Z,39,Preliminar,2019,11,8,8,RM,Cerrillos,Cerrillos,P
2019-11-08T12:00:00Z,31,Preliminar,2019,11,8,9,RM,Cerrillos,Cerrillos,P
2019-11-08T13:00:00Z,21,Preliminar,2019,11,8,10,RM,Cerrillos,Cerrillos,P
2019-11-08T14:00:00Z,24,Preliminar,2019,11,8,11,RM,Cerrillos,Cerrillos,P
2019-11-08T15:00:00Z,20,Preliminar,2019,11,8,12,RM,Cerrillos,Cerrillos,P
2019-11-08T16:00:00Z,14,Preliminar,2019,11,8,13,RM,Cerrillos,Cerrillos,P
2019-11-08T17:00:00Z,15,Preliminar,2019,11,8,14,RM,Cerrillos,Cerrillos,P
2019-11-08T18:00:00Z,15,Preliminar,2019,11,8,15,RM,Cerrillos,Cerrillos,P
2019-11-08T19:00:00Z,20,Preliminar,2019,11,8,16,RM,Cerrillos,Cerrillos,P
2019-11-08T20:00:00Z,17,Preliminar,2019,11,8,17,RM,Cerrillos,Cerrillos,P
2019-11-08T21:00:00Z,18,Preliminar,2019,11,8,18,RM,Cerrillos,Cerrillos,P
2019-11-08T22:00:00Z,42,Preliminar,2019,11,8,19,RM,Cerrillos,Cerrillos,P
2019-11-08T23:00:00Z,14,Preliminar,2019,11,8,20,RM,Cerrillos,Cerrillos,P
2019-11-09T00:00:00Z,12,Preliminar,2019,11,8,21,RM,Cerrillos,Cerrillos,P
2019-11-09T01:00:00Z,16,Preliminar,2019,11,8,22,RM,Cerrillos,Cerrillos,P
2019-11-09T02:00:00Z,17,Preliminar,2019,11,8,23,RM,Cerrillos,Cerrillos,P
2019-11-09T03:00:00Z,17,Preliminar,2019,11,9,0,RM,Cerrillos,Cerrillos,P
2019-11-09T04:00:00Z,19,Preliminar,2019,11,9,1,RM,Cerrillos,Cerrillos,P
2019-11-09T05:00:00Z,30,Preliminar,2019,11,9,2,RM,Cerrillos,Cerrillos,P
2019-11-09T06:00:00Z,35,Preliminar,2019,11,9,3,RM,Cerrillos,Cerrillos,P
2019-11-09T07:00:00Z,49,Preliminar,2019,11,9,4,RM,Cerrillos,Cerrillos,P
2019-11-09T08:00:00Z,52,Preliminar,2019,11,9,5,RM,Cerrillos,Cerrillos,P
2019-11-09T09:00:00Z,49,Preliminar,2019,11,9,6,RM,Cerrillos,Cerrillos,P
2019-11-09T10:00:00Z,30,Preliminar,2019,11,9,7,RM,Cerrillos,Cerrillos,P
2019-11-09T11:00:00Z,20,Preliminar,2019,11,9,8,RM,Cerrillos,Cerrillos,P
2019-11-09T12:00:00Z,22,Preliminar,2019,11,9,9,RM,Cerrillos,Cerrillos,P
2019-11-09T13:00:00Z,22,Preliminar,2019,11,9,10,RM,Cerrillos,Cerrillos,P
2019-11-09T14:00:00Z,19,Preliminar,2019,11,9,11,RM,Cerrillos,Cerrillos,P
2019-11-09T15:00:00Z,10,Preliminar,2019,11,9,12,RM,Cerrillos,Cerrillos,P
2019-11-09T16:00:00Z,11,Preliminar,2019,11,9,13,RM,Cerrillos,Cerrillos,P
2019-11-09T17:00:00Z,10,Preliminar,2019,11,9,14,RM,Cerrillos,Cerrillos,P
2019-11-09T18:00:00Z,9,Preliminar,2019,11,9,15,RM,Cerrillos,Cerrillos,P
2019-11-09T19:00:00Z,8,Preliminar,2019,11,9,16,RM,Cerrillos,Cerrillos,P
